Date,ASML,SHELL,JPM,STOXX50,SP500,EURUSD,EURIBOR3M,JPM_EUR,SP500_EUR
2017-03-14,106.7510528564453,15.04218006134033,71.9549331665039,3399.429931640625,2365.449951171875,1.065144300460815,-0.33,67.55416438446315,2220.7788655006716
2017-03-15,107.2080535888672,15.14880275726318,72.1279296875,3409.320068359375,2385.260009765625,1.061244368553162,-0.329,67.96542985272559,2247.6067533979453
2017-03-16,107.3451538085938,15.32753562927246,72.05716705322266,3439.9599609375,2381.3798828125,1.073790907859802,-0.329,67.10539875667368,2217.731464646953
2017-03-17,108.5789947509766,15.39652061462402,71.30233001708984,3448.409912109375,2378.25,1.077470064163208,-0.329,66.17569470244645,2207.2538988329225
2017-03-20,109.310173034668,15.27736568450928,70.79119873046875,3437.47998046875,2373.469970703125,1.074298501014709,-0.329,65.89527832683767,2209.3207506678145
2017-03-21,107.4822387695312,15.32753562927246,68.71533203125,3429.6201171875,2344.02001953125,1.073767900466919,-0.329,63.99458579584072,2182.9857444164354
2017-03-22,108.8531646728516,15.27109241485596,68.825439453125,3420.699951171875,2348.449951171875,1.081244707107544,-0.33,63.65389721744035,2171.987465681338
2017-03-23,109.8585510253906,15.3087215423584,68.71533203125,3452.179931640625,2345.9599609375,1.079016447067261,-0.33,63.68330364010346,2174.1651550481542
2017-03-24,112.3719482421875,15.15193462371826,68.6367416381836,3444.14990234375,2343.97998046875,1.078388094902039,-0.33,63.64753279701087,2173.5959359618837
2017-03-27,111.5493698120117,15.08922290802002,68.59740447998047,3437.139892578125,2341.590087890625,1.084951758384705,-0.33,63.226225451820525,2158.243506952627
2017-03-28,112.9660186767578,15.305588722229,69.6667709350586,3465.070068359375,2358.570068359375,1.086094737052917,-0.33,64.14428553820004,2171.6062033034787
2017-03-29,112.9660186767578,15.47805404663086,69.40731811523438,3475.27001953125,2361.1298828125,1.0817711353302,-0.33,64.16081539654732,2182.6519544652006
2017-03-30,113.3772964477539,15.55331039428711,70.00489044189453,3481.580078125,2368.06005859375,1.075962901115417,-0.33,65.0625503623988,2200.875193874116
2017-03-31,113.6971893310547,15.43728733062744,69.0691909790039,3500.929931640625,2362.719970703125,1.068707227706909,-0.329,64.62873010338245,2210.8206152705993
2017-04-03,113.0116958618164,15.28363513946533,68.81759643554688,3472.93994140625,2358.840087890625,1.066882967948914,-0.33,64.50341649735859,2210.96423764783
2017-04-04,113.651481628418,15.39652061462402,69.04692077636719,3481.659912109375,2360.159912109375,1.067008137702942,-0.33,64.71077242673293,2211.9418106691614
2017-04-05,112.8289413452148,15.55645084381104,68.16117095947266,3472.580078125,2352.949951171875,1.068033814430237,-0.329,63.81930051141174,2203.066906104561
2017-04-06,112.3719482421875,15.61602210998535,68.39054107666016,3489.570068359375,2357.489990234375,1.067247271537781,-0.33,64.08125174039304,2208.944499654239
2017-04-07,113.2859039306641,15.78535652160645,68.15328216552734,3495.800048828125,2355.5400390625,1.064463973045349,-0.33,64.02591716706587,2212.888457204881
2017-04-10,112.23486328125,15.78535652160645,67.91603088378906,3480.43994140625,2357.159912109375,1.05820107460022,-0.332,64.18064819055982,2227.5160824230798
2017-04-11,111.2294921875,15.79790019989014,67.79740142822266,3470.0400390625,2353.780029296875,1.059759855270386,-0.332,63.97430615158083,2221.0503800375927
